serviceid,providerid,gen_microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,origin,true_label,true_label_spa,true_label_bma
106094,P1000049,M128,-33.78071975708008,151.11386108398438,2024-01-24,4.58,4.08,4.58,4.83,4.83,4.67,G,C,C,C
106096,P1000560,M109,-33.92552,151.25489,2023-12-28,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106097,P1001248,M122,-33.72719,151.00848,2024-03-09,4.83,4.75,4.68,4.68,4.95,4.63,G,C,C,C
106100,P1003659,M123,-33.6860173,150.8958334,2024-03-10,4.79,4.58,4.71,4.79,4.79,4.58,G,C,C,C
106104,P1000227,M138,-33.80839,150.98594,2024-02-10,5.0,5.0,4.5,5.0,5.0,5.0,G,C,C,C
106108,P1000002,M129,-33.9279519,151.1552776,2024-01-05,4.36,4.36,4.0,4.55,4.73,4.73,G,C,C,C
106111,P1000077,M136,-33.86999,151.08825,2024-02-28,3.67,3.67,3.67,4.67,4.33,4.33,G,C,C,C
106123,P1001026,M129,-33.9279519,151.1552776,2024-01-01,4.64,4.36,4.45,4.91,5.0,4.73,G,C,C,C
106125,P1000016,M103,-33.82763,151.08623,2024-02-26,4.86,4.7,4.81,4.76,4.89,4.95,G,C,C,C
106127,P1000424,M110,-33.828972923308115,151.2163312332427,2024-03-11,4.79,4.63,4.72,4.83,4.88,4.95,G,C,C,C
106128,P1000016,M126,-33.92749,151.12542,2024-02-29,4.5,4.0,4.0,5.0,5.0,4.0,G,C,C,C
106131,P1001743,M130,-33.8513269,151.0609753,2024-03-07,4.91,4.64,4.86,4.5,5.0,4.95,G,C,C,C
106132,P1000391,M134,-33.96857,151.12367,2024-03-11,5.0,4.43,4.71,4.86,5.0,4.86,G,C,C,C
106134,P1002602,M129,-33.9279519,151.1552776,2024-02-25,4.57,4.48,4.44,4.63,4.65,4.74,G,C,C,C
106136,P1000351,M109,-33.92552,151.25489,2024-03-09,4.78,4.58,4.79,4.9,4.81,4.93,G,C,C,C
106138,P1000719,M107,-33.75470594557184,151.1497291880052,2024-02-13,4.9,4.7,4.8,4.8,4.7,4.8,G,C,C,C
106140,P1002671,M122,-33.72719,151.00848,2024-02-10,5.0,5.0,4.5,5.0,5.0,5.0,G,C,C,C
106147,P1000659,M130,-33.8513269,151.0609753,2024-02-28,4.7,4.6,4.6,4.7,4.9,4.8,G,C,C,C
106149,P1000530,M119,-33.88101,151.22511,2024-02-24,4.33,4.11,4.33,4.89,4.22,4.0,G,C,C,C
106152,P1000545,M135,-33.87585,151.10469,2024-02-29,4.82,4.65,4.82,4.88,4.98,4.69,G,C,C,C
106157,P1000096,M135,-33.87585,151.10469,2024-03-09,4.67,4.5,4.67,4.67,5.0,5.0,G,C,C,C
106162,P1000701,M136,-33.86999,151.08825,2024-02-25,4.75,4.25,4.5,4.75,5.0,4.0,G,C,C,C
106164,P1000812,M119,-33.88101,151.22511,2024-02-28,4.55,4.64,4.27,4.64,4.82,4.82,G,C,C,C
106167,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-06,4.0,3.5,3.0,1.5,2.5,5.0,G,C,C,C
106168,P1000440,M116,-33.79716,151.06479,2024-02-25,4.53,4.53,4.65,4.76,4.65,4.65,G,C,C,C
106170,P1000137,M103,-33.82763,151.08623,2024-03-11,4.75,3.75,4.0,5.0,4.5,4.5,G,C,C,C
106171,P1000016,M126,-33.92749,151.12542,2024-03-01,4.83,4.67,4.83,4.83,5.0,4.83,G,C,C,C
106172,P1000911,M134,-33.96857,151.12367,2024-03-13,4.91,4.85,4.76,4.88,4.94,4.97,G,C,C,C
106178,P1000288,M127,-33.8909571,151.1195413,2024-03-02,4.53,4.44,4.56,4.91,4.82,4.81,G,C,C,C
106180,P1003049,M135,-33.87585,151.10469,2023-10-23,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106182,P1000273,M125,-33.80662,151.15517,2023-12-07,4.33,4.0,4.33,4.33,4.33,4.67,G,C,C,C
106186,P1003394,M118,-33.716291,151.1083268,2024-02-10,4.67,4.67,4.67,5.0,5.0,4.33,G,C,C,C
106193,P1003707,M129,-33.9279519,151.1552776,2024-03-03,4.81,4.73,4.87,4.73,4.67,4.71,G,C,C,C
106197,P1000074,M110,-33.828972923308115,151.2163312332427,2024-02-25,4.41,4.3,4.07,4.33,4.48,4.96,G,C,C,C
106198,P1000016,M117,-33.94207,151.22432,2024-03-10,5.0,4.6,4.8,5.0,5.0,5.0,G,C,C,C
106199,P1000424,M131,-33.8388,151.23511,2024-02-07,4.75,4.58,4.5,4.58,4.75,4.92,G,C,C,C
106202,P1000074,M110,-33.828972923308115,151.2163312332427,2023-12-06,4.22,4.44,4.33,4.33,4.78,4.56,G,C,C,C
106203,P1000847,M117,-33.94207,151.22432,2024-02-23,4.83,4.83,4.33,4.67,5.0,5.0,G,C,C,C
106204,P1000016,M132,-33.95896,151.02309,2024-02-18,4.89,4.56,4.78,4.89,4.78,4.89,G,C,C,C
106205,P1000095,M108,-33.649899388892656,151.2796016585502,2024-02-17,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106206,P1000569,M112,-34.0380304,151.1166316,2024-03-03,4.49,4.37,4.47,4.48,4.7,4.58,G,C,C,C
106210,P1001615,M114,-33.91571,151.17268,2024-03-07,4.75,4.76,4.83,4.95,4.89,4.74,G,C,C,C
106213,P1000545,M135,-33.87585,151.10469,2024-03-02,4.7,4.53,4.63,4.74,4.77,4.7,G,C,C,C
106219,P1000016,M107,-33.75470594557184,151.1497291880052,2024-02-21,4.78,4.78,4.56,5.0,5.0,5.0,G,C,C,C
106222,P1000719,M126,-33.92749,151.12542,2022-01-07,4.86,4.86,4.86,4.86,5.0,4.71,G,C,C,C
106223,P1000129,M108,-33.649899388892656,151.2796016585502,2023-11-21,4.56,4.11,4.44,4.78,4.67,5.0,G,C,C,C
106224,P1001134,M114,-33.91571,151.17268,2024-03-11,4.74,4.63,4.74,4.81,4.82,4.59,G,C,C,C
106230,P1000713,M130,-33.8513269,151.0609753,2023-12-26,5.0,4.91,4.91,4.91,4.91,4.91,G,C,C,C
106231,P1000684,M118,-33.716291,151.1083268,2024-03-09,4.67,4.5,4.83,5.0,4.83,4.67,G,C,C,C
106233,P1000659,M116,-33.79716,151.06479,2024-02-26,4.5,4.43,4.43,4.86,4.71,4.79,G,C,C,C
106238,P1000560,M115,-33.75122,151.25772,2024-01-15,4.44,4.11,4.33,5.0,4.67,4.78,G,C,C,C
106239,P1000545,M135,-33.87585,151.10469,2024-02-29,4.82,4.53,4.76,4.88,4.86,4.86,G,C,C,C
106241,P1000077,M136,-33.86999,151.08825,2024-02-24,4.33,4.0,4.33,5.0,5.0,4.33,G,C,C,C
106244,P1003724,M109,-33.92552,151.25489,2024-01-16,4.0,2.0,5.0,5.0,4.0,5.0,G,C,C,C
106247,P1000412,M134,-33.96857,151.12367,2023-08-27,4.2,4.0,4.2,4.4,4.2,4.8,G,C,C,C
106250,P1000579,M123,-33.6860173,150.8958334,2024-03-09,4.85,4.85,4.92,4.92,4.81,4.85,G,C,C,C
106251,P1000104,M125,-33.80662,151.15517,2024-03-06,4.79,4.79,4.96,4.79,4.86,4.82,G,C,C,C
106252,P1000351,M104,-33.864532,151.207611,2024-03-13,4.73,4.67,4.7,4.82,4.94,4.79,G,C,C,C
106254,P1000049,M106,-33.73635045169837,150.71367952034564,2024-03-11,4.11,3.65,4.41,4.41,4.71,4.0,G,C,C,C
106256,P1001159,M134,-33.96857,151.12367,2023-11-07,5.0,4.0,4.0,5.0,5.0,4.0,G,C,C,C
106257,P1000911,M126,-33.92749,151.12542,2024-03-13,4.89,4.81,4.65,4.8,4.95,4.83,G,C,C,C
106263,P1000391,M117,-33.94207,151.22432,2024-03-17,4.67,4.61,4.7,4.7,4.87,4.8,G,C,C,C
106265,P1000049,M120,-33.94157370178417,150.79405669122934,2024-02-18,4.0,3.0,4.0,5.0,4.0,3.0,G,C,C,C
106269,P1001642,M117,-33.94207,151.22432,2024-02-18,4.7,4.61,4.48,4.78,4.78,4.96,G,C,C,C
106272,P1000073,M107,-33.75470594557184,151.1497291880052,2023-12-15,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106285,P1000545,M135,-33.87585,151.10469,2024-03-01,4.67,4.59,4.74,4.86,4.81,4.78,G,C,C,C
106288,P1000227,M113,-33.8017879,151.1765299,2024-03-02,4.5,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106295,P1002097,M109,-33.92552,151.25489,2024-03-09,5.0,4.83,4.33,4.83,4.83,5.0,G,C,C,C
106296,P1002758,M130,-33.8513269,151.0609753,2024-02-29,4.8,4.69,4.71,4.55,4.76,4.59,G,C,C,C
106303,P1000002,M113,-33.8017879,151.1765299,2024-01-05,3.0,3.5,3.5,5.0,4.5,3.5,G,C,C,C
106305,P1000404,M139,-33.83563,151.14687,2024-02-27,4.85,4.62,4.92,4.92,4.85,4.77,G,C,C,C
106307,P1001701,M132,-33.95896,151.02309,2024-03-05,4.89,4.79,4.95,5.0,4.95,4.74,G,C,C,C
106313,P1003766,M116,-33.79716,151.06479,2024-02-26,4.77,4.74,4.79,4.81,4.93,4.53,G,C,C,C
106316,P1000074,M115,-33.75122,151.25772,2024-03-03,4.4,4.0,4.0,4.25,4.0,4.75,G,C,C,C
106317,P1000545,M114,-33.91571,151.17268,2024-02-26,5.0,5.0,5.0,4.67,5.0,5.0,G,C,C,C
106325,P1000016,M103,-33.82763,151.08623,2024-03-13,4.93,4.69,4.81,4.96,5.0,4.92,G,C,C,C
106330,P1000440,M103,-33.82763,151.08623,2024-01-27,3.33,3.0,3.67,5.0,5.0,4.33,G,C,C,C
106334,P1000060,M123,-33.6860173,150.8958334,2024-02-12,4.75,4.5,4.75,5.0,5.0,5.0,G,C,C,C
106341,P1001218,M122,-33.72719,151.00848,2024-03-16,3.33,3.5,4.0,2.5,4.0,5.0,G,C,C,C
106342,P1000545,M114,-33.91571,151.17268,2024-02-24,4.83,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106343,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-17,4.76,4.71,4.71,4.88,4.88,4.88,G,C,C,C
106345,P1000085,M130,-33.8513269,151.0609753,2024-03-17,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106347,P1000956,M127,-33.8909571,151.1195413,2024-03-16,4.5,4.44,4.11,4.78,4.67,4.67,G,C,C,C
106350,P1001573,M103,-33.82763,151.08623,2024-02-27,4.87,4.73,4.84,4.91,4.87,4.69,G,C,C,C
106351,P1001229,M110,-33.828972923308115,151.2163312332427,2024-02-29,4.59,4.68,4.45,4.85,4.89,4.89,G,C,C,C
106352,P1000684,M106,-33.73635045169837,150.71367952034564,2024-01-01,5.0,4.5,5.0,5.0,5.0,4.0,G,C,C,C
106356,P1000545,M135,-33.87585,151.10469,2024-02-29,4.76,4.69,4.82,4.96,4.9,4.76,G,C,C,C
106360,P1001103,M107,-33.75470594557184,151.1497291880052,2024-02-25,3.5,3.0,3.0,4.0,4.0,4.0,G,C,C,C
106365,P1000603,M104,-33.864532,151.207611,2024-02-11,4.75,4.5,4.5,4.0,4.75,4.75,G,C,C,C
106368,P1003794,M103,-33.82763,151.08623,2024-02-24,4.94,4.81,4.94,4.88,5.0,5.0,G,C,C,C
106369,P1000002,M105,-33.79585,151.28527,2024-01-01,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106372,P1000530,M119,-33.88101,151.22511,2024-02-08,4.25,4.0,3.75,4.5,4.25,4.88,G,C,C,C
106373,P1000895,M104,-33.864532,151.207611,2024-03-01,4.82,4.68,4.91,4.89,4.96,4.89,G,C,C,C
106377,P1000002,M137,-33.88098835077109,151.16864655312318,2024-02-05,4.25,4.05,4.45,4.85,4.1,4.5,G,C,C,C
106380,P1000634,M114,-33.91571,151.17268,2024-02-27,4.71,4.62,4.9,4.84,4.9,4.78,G,C,C,C
106381,P1000002,M104,-33.864532,151.207611,2024-02-16,4.0,4.33,4.0,4.33,4.33,5.0,G,C,C,C
106384,P1000109,M109,-33.92552,151.25489,2024-02-28,4.81,4.62,4.65,4.96,5.0,4.85,G,C,C,C
106386,P1000530,M102,-33.89055,151.27523,2024-01-05,4.46,4.58,4.12,4.9,4.65,4.94,G,C,C,C
106388,P1003803,M102,-33.89055,151.27523,2024-03-01,4.76,4.76,4.82,4.88,4.94,4.88,G,C,C,C
106389,P1000501,M102,-33.89055,151.27523,2024-02-19,4.68,4.43,4.75,4.93,4.91,5.0,G,C,C,C
106395,P1000801,M119,-33.88101,151.22511,2024-03-11,4.35,4.43,4.35,4.83,4.78,4.74,G,C,C,C
106397,P1000735,M102,-33.89055,151.27523,2024-03-11,4.78,4.61,4.83,4.94,5.0,5.0,G,C,C,C
106398,P1000821,M102,-33.89055,151.27523,2024-03-02,4.83,4.66,4.79,4.9,4.87,4.92,G,C,C,C
106401,P1000701,M104,-33.864532,151.207611,2024-03-02,4.57,4.53,4.29,4.65,4.68,4.74,G,C,C,C
106403,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-24,5.0,4.0,5.0,5.0,5.0,5.0,G,C,C,C
106406,P1000002,M104,-33.864532,151.207611,2023-12-09,4.18,4.27,3.82,4.09,4.18,4.73,G,C,C,C
106408,P1000002,M104,-33.864532,151.207611,2024-03-02,4.0,3.5,4.0,4.5,4.5,5.0,G,C,C,C
106409,P1000002,M104,-33.864532,151.207611,2024-03-03,4.23,4.3,4.01,4.67,4.28,4.84,G,C,C,C
106411,P1000370,M104,-33.864532,151.207611,2024-03-10,4.65,4.53,4.59,4.76,4.94,4.82,G,C,C,C
106414,P1001728,M105,-33.79585,151.28527,2024-03-11,4.68,4.55,4.82,4.86,5.0,5.0,G,C,C,C
106416,P1000592,M104,-33.864532,151.207611,2024-02-14,4.76,4.62,4.67,4.67,4.81,4.71,G,C,C,C
106418,P1000719,M103,-33.82763,151.08623,2024-03-17,4.68,4.59,4.67,4.9,4.92,4.95,G,C,C,C
106421,P1000033,M104,-33.864532,151.207611,2024-03-03,4.3,4.33,4.05,4.54,4.67,4.85,G,C,C,C
106422,P1000545,M102,-33.89055,151.27523,2024-02-29,4.83,4.86,4.86,4.89,4.81,4.97,G,C,C,C
106426,P1000095,M104,-33.864532,151.207611,2023-11-26,4.75,4.25,5.0,4.5,4.5,5.0,G,C,C,C
106427,P1000545,M102,-33.89055,151.27523,2024-03-02,4.93,4.86,4.93,4.97,4.9,5.0,G,C,C,C
106433,P1000634,M114,-33.91571,151.17268,2024-02-06,4.24,4.22,4.46,4.68,4.76,4.7,G,C,C,C
106437,P1000033,M104,-33.864532,151.207611,2024-02-03,4.48,4.57,4.38,4.75,4.87,4.81,G,C,C,C
106438,P1000198,M102,-33.89055,151.27523,2024-03-12,4.52,4.52,4.24,4.81,4.67,4.76,G,C,C,C
106442,P1000074,M104,-33.864532,151.207611,2024-02-16,3.95,3.86,3.76,4.57,4.19,4.9,G,C,C,C
106443,P1000701,M104,-33.864532,151.207611,2024-03-09,4.56,4.45,4.31,4.85,4.79,4.71,G,C,C,C
106444,P1000453,M119,-33.88101,151.22511,2023-09-11,4.33,4.22,4.44,4.33,4.44,4.0,G,C,C,C
106445,P1003827,M119,-33.88101,151.22511,2023-12-06,4.14,4.14,4.71,4.29,4.43,4.71,G,C,C,C
106446,P1000002,M104,-33.864532,151.207611,2024-02-24,3.72,3.72,3.98,4.57,4.05,4.82,G,C,C,C
106448,P1001039,M114,-33.91571,151.17268,2024-02-23,4.47,4.39,4.44,4.76,4.84,4.3,G,C,C,C
106449,P1000055,M104,-33.864532,151.207611,2024-03-03,4.6,4.36,4.79,4.83,4.6,4.93,G,C,C,C
106451,P1000523,M104,-33.864532,151.207611,2024-02-15,4.56,4.22,4.78,4.89,4.67,4.78,G,C,C,C
106453,P1000003,M113,-33.8017879,151.1765299,2023-06-05,4.67,4.33,4.17,4.67,4.5,4.5,G,C,C,C
106454,P1000227,M104,-33.864532,151.207611,2024-03-10,4.38,4.29,4.29,4.57,4.67,4.71,G,C,C,C
106456,P1000560,M104,-33.864532,151.207611,2024-01-06,4.0,4.0,1.0,5.0,5.0,5.0,G,C,C,C
106458,P1000545,M102,-33.89055,151.27523,2024-03-02,4.9,4.72,4.82,4.9,4.97,4.92,G,C,C,C
106459,P1000370,M104,-33.864532,151.207611,2024-03-06,4.61,4.45,4.48,4.67,4.67,4.85,G,C,C,C
106466,P1000002,M104,-33.864532,151.207611,2023-11-18,4.0,3.82,3.73,3.91,3.55,4.45,G,C,C,C
106473,P1000002,M104,-33.864532,151.207611,2024-03-11,4.45,4.36,3.95,4.59,4.45,4.91,G,C,C,C
106475,P1000193,M104,-33.864532,151.207611,2023-07-15,4.0,4.0,5.0,4.0,5.0,5.0,G,C,C,C
106477,P1000633,M104,-33.864532,151.207611,2024-03-10,4.88,4.88,4.92,4.96,4.92,4.92,G,C,C,C
106478,P1000701,M104,-33.864532,151.207611,2024-03-15,4.83,4.73,4.82,5.0,4.91,4.91,G,C,C,C
106479,P1000501,M109,-33.92552,151.25489,2024-01-02,3.67,3.33,3.33,4.33,4.33,5.0,G,C,C,C
106482,P1001351,M137,-33.88098835077109,151.16864655312318,2024-02-24,4.65,4.53,4.79,4.86,4.79,4.77,G,C,C,C
106483,P1000735,M102,-33.89055,151.27523,2024-02-24,5.0,4.69,4.92,4.92,5.0,5.0,G,C,C,C
106485,P1002605,M109,-33.92552,151.25489,2024-02-28,4.93,4.81,4.63,4.93,5.0,4.85,G,C,C,C
106486,P1000760,M102,-33.89055,151.27523,2024-01-21,5.0,4.0,5.0,5.0,5.0,5.0,G,C,C,C
106487,P1002095,M117,-33.94207,151.22432,2024-01-27,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106490,P1000569,M109,-33.92552,151.25489,2024-03-11,4.69,4.65,4.66,4.88,4.8,4.79,G,C,C,C
106491,P1000367,M102,-33.89055,151.27523,2024-03-09,5.0,4.67,5.0,5.0,5.0,5.0,G,C,C,C
106495,P1000370,M104,-33.864532,151.207611,2024-03-02,4.53,4.58,4.53,4.68,4.74,4.89,G,C,C,C
106496,P1000659,M104,-33.864532,151.207611,2024-02-22,4.0,3.0,2.0,4.0,4.0,4.0,G,C,C,C
106497,P1000033,M104,-33.864532,151.207611,2024-02-27,4.28,4.22,4.11,4.67,4.39,4.61,G,C,C,C
106503,P1003849,M104,-33.864532,151.207611,2024-01-12,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106505,P1000812,M119,-33.88101,151.22511,2024-02-10,4.48,4.38,4.05,4.76,4.71,4.81,G,C,C,C
106509,P1000638,M110,-33.828972923308115,151.2163312332427,2024-02-28,4.69,4.45,4.56,4.92,4.89,4.99,G,C,C,C
106515,P1000002,M137,-33.88098835077109,151.16864655312318,2024-02-29,4.63,4.38,4.5,4.63,4.46,4.92,G,C,C,C
106521,P1003860,M108,-33.649899388892656,151.2796016585502,2024-02-24,4.98,4.91,4.98,4.99,5.0,4.98,G,C,C,C
106524,P1000485,M130,-33.8513269,151.0609753,2024-01-06,4.7,4.54,4.54,4.81,4.92,4.89,G,C,C,C
106526,P1000485,M130,-33.8513269,151.0609753,2023-10-31,4.9,4.79,4.97,5.0,5.0,5.0,G,C,C,C
106527,P1000719,M103,-33.82763,151.08623,2023-12-04,4.9,4.9,4.8,4.7,4.7,5.0,G,C,C,C
106528,P1000503,M102,-33.89055,151.27523,2024-03-03,4.33,4.28,4.11,4.72,4.78,4.78,G,C,C,C
106529,P1000002,M104,-33.864532,151.207611,2024-03-15,4.33,4.2,4.31,4.57,4.22,4.71,G,C,C,C
106530,P1000095,M104,-33.864532,151.207611,2023-11-25,5.0,4.79,4.84,4.84,4.84,4.89,G,C,C,C
106535,P1000002,M114,-33.91571,151.17268,2024-02-05,4.24,4.24,4.47,4.71,4.39,4.55,G,C,C,C
106541,P1000684,M104,-33.864532,151.207611,2024-03-10,4.86,4.86,4.86,4.86,4.86,4.86,G,C,C,C
106545,P1000523,M104,-33.864532,151.207611,2024-02-23,4.48,4.19,4.14,4.86,4.52,4.95,G,C,C,C
106549,P1003875,M102,-33.89055,151.27523,2024-03-17,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106552,P1000077,M110,-33.828972923308115,151.2163312332427,2024-03-08,4.7,4.8,4.63,4.73,4.87,4.9,G,C,C,C
106557,P1001806,M117,-33.94207,151.22432,2024-02-28,4.5,4.41,4.41,4.52,4.52,4.78,G,C,C,C
106560,P1000603,M104,-33.864532,151.207611,2024-03-01,4.75,4.83,4.79,4.92,5.0,4.75,G,C,C,C
106566,P1001487,M103,-33.82763,151.08623,2024-01-21,5.0,5.0,5.0,5.0,4.5,4.5,G,C,C,C
106569,P1000562,M109,-33.92552,151.25489,2024-03-03,4.33,4.0,3.5,5.0,5.0,4.5,G,C,C,C
106572,P1000002,M104,-33.864532,151.207611,2024-03-12,4.8,4.59,4.86,4.41,4.43,4.91,G,C,C,C
106573,P1002097,M109,-33.92552,151.25489,2024-02-09,4.6,3.6,4.2,4.8,4.8,4.6,G,C,C,C
106574,P1001046,M104,-33.864532,151.207611,2024-03-02,4.71,4.57,4.86,4.43,4.71,4.86,G,C,C,C
106578,P1002097,M109,-33.92552,151.25489,2024-02-26,4.6,4.8,4.4,5.0,5.0,5.0,G,C,C,C
106579,P1002097,M109,-33.92552,151.25489,2024-03-04,4.0,4.0,4.33,4.0,4.67,4.33,G,C,C,C
106580,P1000016,M103,-33.82763,151.08623,2024-01-23,3.33,3.33,3.33,3.67,3.33,3.33,G,C,C,C
106581,P1000511,M137,-33.88098835077109,151.16864655312318,2024-01-01,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106582,P1000633,M104,-33.864532,151.207611,2024-03-04,4.74,4.71,4.91,4.85,4.83,4.89,G,C,C,C
106584,P1000633,M110,-33.828972923308115,151.2163312332427,2024-02-29,5.0,4.0,5.0,5.0,4.0,4.0,G,C,C,C
106586,P1000002,M104,-33.864532,151.207611,2024-02-23,4.17,4.08,4.33,4.25,4.17,4.67,G,C,C,C
106587,P1000801,M102,-33.89055,151.27523,2024-03-02,4.85,4.77,4.88,4.81,4.92,5.0,G,C,C,C
106591,P1001181,M102,-33.89055,151.27523,2024-02-01,3.86,4.0,4.29,4.14,4.43,4.57,G,C,C,C
106592,P1000638,M110,-33.828972923308115,151.2163312332427,2024-03-02,4.79,4.71,4.67,4.92,4.88,4.96,G,C,C,C
106593,P1003707,M114,-33.91571,151.17268,2024-03-03,4.78,4.71,4.82,4.76,4.67,4.74,G,C,C,C
106594,P1000503,M102,-33.89055,151.27523,2024-03-05,4.94,4.82,4.76,4.82,4.94,5.0,G,C,C,C
106595,P1003045,M104,-33.864532,151.207611,2020-03-31,4.73,4.59,4.8,4.84,4.86,4.78,G,C,C,C
106598,P1000603,M104,-33.864532,151.207611,2024-02-16,4.66,4.66,4.5,4.75,4.88,4.88,G,C,C,C
106600,P1000009,M114,-33.91571,151.17268,2023-12-08,4.64,4.36,4.86,4.57,4.64,4.93,G,C,C,C
106601,P1000633,M104,-33.864532,151.207611,2024-03-02,4.8,4.47,4.8,4.8,4.73,4.8,G,C,C,C
106603,P1000503,M102,-33.89055,151.27523,2024-01-04,4.24,4.06,4.12,4.94,4.82,4.65,G,C,C,C
106604,P1000049,M118,-33.716291,151.1083268,2023-12-26,5.0,4.0,5.0,4.0,5.0,5.0,G,C,C,C
106606,P1000684,M109,-33.92552,151.25489,2024-03-10,4.54,4.67,4.75,4.75,4.75,4.92,G,C,C,C
106610,P1000035,M104,-33.864532,151.207611,2024-03-04,3.95,3.8,3.82,4.14,4.52,4.48,G,C,C,C
106614,P1000002,M105,-33.79585,151.28527,2024-01-04,4.42,4.37,4.2,4.73,4.53,4.81,G,C,C,C
106618,P1000971,M104,-33.864532,151.207611,2023-10-31,4.5,4.36,4.43,4.79,4.79,4.86,G,C,C,C
106620,P1000074,M110,-33.828972923308115,151.2163312332427,2024-02-29,3.67,3.67,3.67,3.83,3.83,4.5,G,C,C,C
106621,P1002230,M103,-33.82763,151.08623,2024-02-04,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106627,P1001344,M137,-33.88098835077109,151.16864655312318,2024-03-14,4.79,4.68,4.76,4.91,4.94,4.56,G,C,C,C
106629,P1000971,M137,-33.88098835077109,151.16864655312318,2024-03-03,4.66,4.61,4.36,4.78,4.75,4.97,G,C,C,C
106630,P1000638,M110,-33.828972923308115,151.2163312332427,2024-03-05,4.55,4.47,4.15,4.91,4.91,4.95,G,C,C,C
106631,P1000763,M109,-33.92552,151.25489,2024-02-03,5.0,4.73,5.0,4.73,5.0,5.0,G,C,C,C
106634,P1000066,M104,-33.864532,151.207611,2024-02-27,4.96,4.81,5.0,5.0,5.0,5.0,G,C,C,C
106635,P1003910,M119,-33.88101,151.22511,2024-03-09,4.59,4.51,4.51,4.95,4.46,4.97,G,C,C,C
106637,P1002038,M122,-33.72719,151.00848,2024-02-25,4.5,4.25,4.0,4.25,4.75,4.0,G,C,C,C
106638,P1002230,M113,-33.8017879,151.1765299,2024-03-15,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
106639,P1000719,M104,-33.864532,151.207611,2024-01-17,4.93,4.73,4.8,4.67,4.93,5.0,G,C,C,C
106641,P1000002,M105,-33.79585,151.28527,2024-03-12,4.5,3.75,4.25,4.0,4.5,5.0,G,C,C,C
106645,P1000684,M106,-33.73635045169837,150.71367952034564,2024-03-07,4.85,4.87,4.9,4.54,4.9,4.9,G,C,C,C
106646,P1001751,M123,-33.6860173,150.8958334,2024-02-25,5.0,4.86,4.86,5.0,5.0,4.57,G,C,C,C
106647,P1003915,M115,-33.75122,151.25772,2024-01-06,5.0,4.56,5.0,5.0,5.0,5.0,G,C,C,C
106652,P1000048,M108,-33.649899388892656,151.2796016585502,2024-01-27,4.78,4.53,4.65,4.76,4.65,4.65,G,C,C,C
106656,P1002038,M122,-33.72719,151.00848,2024-02-17,4.57,4.57,4.57,4.86,5.0,4.57,G,C,C,C
106668,P1001275,M108,-33.649899388892656,151.2796016585502,2024-01-04,4.5,4.5,5.0,4.5,5.0,5.0,G,C,C,C
106673,P1000659,M118,-33.716291,151.1083268,2023-12-28,5.0,4.6,4.5,4.6,4.6,4.4,G,C,C,C
106676,P1001211,M138,-33.80839,150.98594,2024-02-25,4.0,4.0,3.67,4.33,4.33,4.33,G,C,C,C
106678,P1000012,M107,-33.75470594557184,151.1497291880052,2024-03-15,4.92,4.92,4.92,4.94,4.89,4.94,G,C,C,C
106680,P1003933,M129,-33.9279519,151.1552776,2024-02-03,4.0,3.33,3.67,4.0,4.67,4.0,G,C,C,C
106681,P1000048,M108,-33.649899388892656,151.2796016585502,2024-03-09,4.8,4.6,4.9,4.8,5.0,5.0,G,C,C,C
106687,P1000710,M107,-33.75470594557184,151.1497291880052,2024-03-02,3.5,3.5,3.0,4.0,4.5,4.5,G,C,C,C
106693,P1000016,M107,-33.75470594557184,151.1497291880052,2024-03-04,4.73,4.7,4.7,5.0,5.0,4.7,G,C,C,C
106696,P1000440,M113,-33.8017879,151.1765299,2023-12-21,4.62,4.69,4.77,4.85,4.92,4.92,G,C,C,C
106700,P1000969,M104,-33.864532,151.207611,2024-03-03,4.5,4.75,4.75,4.75,5.0,4.75,G,C,C,C
106701,P1003947,M104,-33.864532,151.207611,2024-02-18,4.5,4.0,4.5,4.5,4.0,5.0,G,C,C,C
106712,P1003295,M106,-33.73635045169837,150.71367952034564,2024-02-28,5.0,4.83,4.67,5.0,5.0,5.0,G,C,C,C
106715,P1001568,M109,-33.92552,151.25489,2024-03-02,3.0,4.0,2.0,2.0,3.0,5.0,G,C,C,C
