serviceid,providerid,microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,currect_microcell,origin,true_label
161890,P1000349,M110,-33.828972923308115,151.2163312332427,2023-04-14,3.6,3.4,4.0,4.0,3.8,4.8,M110,G,C
162006,P1000033,M110,-33.828972923308115,151.2163312332427,2023-05-23,5.0,4.85,4.85,4.92,4.92,5.0,M110,G,C
162183,P1000107,M110,-33.828972923308115,151.2163312332427,2023-05-27,4.69,4.62,4.5,4.62,4.96,4.85,M110,G,C
162363,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-03,5.0,5.0,5.0,5.0,2.0,5.0,M110,G,C
162501,P1000074,M110,-33.828972923308115,151.2163312332427,2022-12-05,4.0,3.0,1.0,1.0,3.0,5.0,M110,G,C
162510,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M110,G,C
162530,P1000112,M110,-33.828972923308115,151.2163312332427,2023-04-03,4.94,4.88,4.94,4.94,4.94,5.0,M110,G,C
162624,P1000074,M110,-33.828972923308115,151.2163312332427,2023-05-24,4.5,4.5,4.5,4.5,5.0,5.0,M110,G,C
162634,P1000002,M110,-33.828972923308115,151.2163312332427,2023-01-27,4.33,4.67,4.0,4.67,5.0,5.0,M110,G,C
162661,P1000074,M110,-33.828972923308115,151.2163312332427,2023-04-01,4.5,4.0,4.5,3.0,4.5,4.5,M110,G,C
162779,P1000002,M110,-33.828972923308115,151.2163312332427,2023-05-28,4.4,4.3,4.6,4.8,4.1,4.9,M110,G,C
162823,P1000002,M110,-33.828972923308115,151.2163312332427,2023-05-18,4.85,4.54,4.85,4.69,4.85,5.0,M110,G,C
163096,P1000424,M110,-33.828972923308115,151.2163312332427,2023-04-19,4.94,4.82,4.82,4.94,4.88,4.94,M110,G,C
163121,P1000035,M110,-33.828972923308115,151.2163312332427,2023-05-31,4.83,4.78,4.94,4.83,4.89,5.0,M110,G,C
163160,P1000016,M110,-33.828972923308115,151.2163312332427,2023-05-14,4.4,4.2,4.5,4.7,4.7,4.7,M110,G,C
163163,P1000349,M110,-33.828972923308115,151.2163312332427,2023-05-03,4.67,4.22,5.0,4.78,4.67,4.67,M110,G,C
163536,P1000002,M110,-33.828972923308115,151.2163312332427,2023-05-17,4.8,4.7,4.9,4.7,4.8,4.6,M110,G,C
163694,P1000349,M110,-33.828972923308115,151.2163312332427,2023-05-03,4.0,4.33,4.33,4.33,4.0,5.0,M110,G,C
163727,P1000074,M110,-33.828972923308115,151.2163312332427,2023-03-20,5.0,5.0,5.0,4.5,5.0,5.0,M110,G,C
163771,P1000002,M110,-33.828972923308115,151.2163312332427,2023-05-25,3.33,3.5,4.17,4.67,3.33,4.83,M110,G,C
163813,P1000009,M110,-33.828972923308115,151.2163312332427,2023-03-27,5.0,4.67,5.0,5.0,5.0,5.0,M110,G,C
163968,P1000002,M110,-33.828972923308115,151.2163312332427,2023-03-27,5.0,5.0,5.0,5.0,5.0,5.0,M110,G,C
164028,P1000107,M110,-33.828972923308115,151.2163312332427,2023-05-24,5.0,5.0,4.75,5.0,4.5,4.75,M110,G,C
164170,P1000351,M110,-33.828972923308115,151.2163312332427,2023-04-21,4.5,5.0,5.0,5.0,5.0,5.0,M110,G,C
164187,P1000009,M110,-33.828972923308115,151.2163312332427,2023-05-19,5.0,5.0,5.0,5.0,5.0,5.0,M110,G,C
164354,P1000112,M110,-33.828972923308115,151.2163312332427,2023-05-17,5.0,4.83,4.83,4.83,4.83,4.83,M110,G,C
164568,P1000349,M110,-33.828972923308115,151.2163312332427,2023-05-13,3.0,3.0,5.0,3.0,3.0,5.0,M110,G,C
164631,P1000009,M110,-33.828972923308115,151.2163312332427,2023-05-28,5.0,5.0,5.0,5.0,5.0,5.0,M110,G,C
100036,P1000035,M119,-33.88101,151.22511,2024-01-04,4.25,4.33,4.0,4.83,4.83,4.92,M110,R,C
100080,P1000076,M119,-33.88101,151.22511,2024-02-08,4.69,4.44,4.44,4.81,4.81,4.69,M110,R,C
100314,P1000076,M131,-33.83115,151.2463,2024-03-05,4.39,4.41,4.35,4.68,4.58,4.93,M110,R,C
100367,P1000076,M119,-33.88101,151.22511,2024-03-03,5.0,4.77,4.92,4.77,4.85,4.92,M110,R,C
100483,P1000391,M113,-33.78716629241495,151.1830401853407,2024-03-17,4.78,4.75,4.63,4.75,4.88,4.88,M110,R,C
100493,P1000002,M125,-33.81327,151.17502,2024-02-27,5.0,3.0,4.0,3.0,5.0,5.0,M110,R,C
100761,P1000016,M125,-33.81327,151.17502,2023-09-14,4.69,4.62,4.62,4.85,4.85,4.92,M110,R,C
101147,P1000074,M113,-33.78716629241495,151.1830401853407,2024-01-30,4.0,4.08,4.0,3.38,3.62,4.62,M110,R,C
101170,P1000440,M125,-33.81327,151.17502,2024-02-22,4.64,4.5,4.56,4.86,4.72,4.64,M110,R,C
101238,P1000002,M131,-33.83115,151.2463,2024-02-25,4.63,4.38,4.75,4.94,4.75,5.0,M110,R,C
101420,P1000076,M131,-33.83115,151.2463,2024-02-04,4.57,4.52,4.57,4.91,4.74,5.0,M110,R,C
101560,P1000351,M119,-33.88101,151.22511,2024-03-06,4.86,4.43,4.43,4.43,5.0,4.86,M110,R,C
101671,P1000074,M131,-33.83115,151.2463,2023-12-31,2.0,2.0,2.0,1.0,3.0,5.0,M110,R,C
101996,P1000002,M139,-33.84048,151.16996,2023-12-26,4.11,4.17,3.97,4.65,4.35,4.78,M110,R,C
102352,P1000074,M113,-33.78716629241495,151.1830401853407,2024-02-18,4.92,4.58,4.75,4.58,4.83,4.83,M110,R,C
102377,P1000074,M113,-33.78716629241495,151.1830401853407,2024-02-27,4.0,3.88,3.88,3.25,4.13,4.38,M110,R,C
102513,P1000002,M113,-33.78716629241495,151.1830401853407,2024-02-26,4.18,4.1,4.18,3.85,4.31,4.77,M110,R,C
102543,P1000076,M119,-33.88101,151.22511,2024-02-27,4.83,4.76,4.76,4.85,4.83,4.9,M110,R,C
102598,P1000002,M139,-33.84048,151.16996,2024-03-01,4.48,4.31,4.63,4.79,4.67,4.92,M110,R,C
102706,P1000569,M119,-33.88101,151.22511,2024-03-03,4.88,4.68,4.77,4.84,4.84,4.94,M110,R,C
102778,P1000076,M119,-33.88101,151.22511,2024-03-02,4.74,4.68,4.68,4.84,4.84,4.84,M110,R,C
102795,P1000351,M119,-33.88101,151.22511,2024-03-02,4.41,4.37,4.48,4.8,4.88,4.87,M110,R,C
102903,P1000198,M119,-33.88101,151.22511,2023-10-22,4.51,4.34,4.69,4.78,4.72,4.75,M110,R,C
102947,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M110,R,C
102983,P1000002,M113,-33.78716629241495,151.1830401853407,2023-12-12,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
103058,P1000569,M119,-33.88101,151.22511,2024-03-07,4.5,4.0,4.5,4.5,5.0,5.0,M110,R,C
103217,P1000074,M113,-33.78716629241495,151.1830401853407,2024-03-02,3.5,3.5,4.0,5.0,4.0,4.5,M110,R,C
103419,P1000351,M119,-33.88101,151.22511,2024-02-27,4.28,4.28,4.33,4.61,4.84,4.58,M110,R,C
103443,P1000035,M125,-33.81327,151.17502,2023-10-15,3.11,3.44,3.11,3.44,4.0,3.44,M110,R,C
103461,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M110,R,C
103468,P1000074,M131,-33.83115,151.2463,2024-02-28,4.81,4.5,4.88,4.81,4.62,5.0,M110,R,C
103519,P1000440,M125,-33.81327,151.17502,2024-01-22,4.75,4.75,5.0,4.75,4.75,5.0,M110,R,C
103538,P1000569,M119,-33.88101,151.22511,2024-03-03,4.64,4.43,4.58,4.8,4.67,4.76,M110,R,C
103961,P1000074,M131,-33.83115,151.2463,2024-03-02,4.33,4.25,4.17,4.17,4.67,4.75,M110,R,C
104109,P1000074,M131,-33.83115,151.2463,2024-01-07,4.45,4.42,4.48,4.24,4.61,4.97,M110,R,C
104233,P1000074,M131,-33.83115,151.2463,2024-01-03,4.0,3.0,5.0,3.0,4.0,4.0,M110,R,C
104845,P1000569,M113,-33.78716629241495,151.1830401853407,2023-07-03,4.37,4.32,4.2,4.74,4.71,4.69,M110,R,C
104870,P1000016,M125,-33.81327,151.17502,2024-02-26,4.5,5.0,4.0,4.5,4.5,5.0,M110,R,C
104909,P1000440,M113,-33.78716629241495,151.1830401853407,2024-02-12,5.0,4.0,4.5,4.5,4.5,4.5,M110,R,C
105027,P1000351,M119,-33.88101,151.22511,2024-03-03,5.0,4.74,5.0,4.74,4.87,5.0,M110,R,C
105219,P1000074,M131,-33.83115,151.2463,2024-03-07,4.55,4.45,4.45,4.36,4.82,4.82,M110,R,C
105442,P1000076,M119,-33.88101,151.22511,2024-02-24,3.67,3.67,3.67,3.67,3.67,3.67,M110,R,C
105451,P1000074,M113,-33.78716629241495,151.1830401853407,2023-11-26,4.0,3.67,3.33,3.67,3.67,5.0,M110,R,C
105457,P1000391,M125,-33.81327,151.17502,2024-03-12,4.78,4.71,4.75,4.88,4.78,4.88,M110,R,C
105521,P1000074,M113,-33.78716629241495,151.1830401853407,2023-11-25,5.0,4.5,4.75,4.25,4.25,5.0,M110,R,C
105644,P1000002,M131,-33.83115,151.2463,2023-07-12,4.68,4.37,4.58,4.84,4.89,4.84,M110,R,C
106199,P1000424,M131,-33.83115,151.2463,2024-02-07,4.75,4.58,4.5,4.58,4.75,4.92,M110,R,C
106303,P1000002,M113,-33.78716629241495,151.1830401853407,2024-01-05,3.0,3.5,3.5,5.0,4.5,3.5,M110,R,C
106696,P1000440,M113,-33.78716629241495,151.1830401853407,2023-12-21,4.62,4.69,4.77,4.85,4.92,4.92,M110,R,C
106772,P1000076,M119,-33.88101,151.22511,2023-12-15,4.76,4.59,4.76,4.82,4.88,4.65,M110,R,C
106791,P1000391,M113,-33.78716629241495,151.1830401853407,2024-03-10,4.57,4.86,4.71,4.86,4.71,4.86,M110,R,C
106844,P1000076,M119,-33.88101,151.22511,2023-12-31,4.57,4.5,4.54,4.68,4.79,4.82,M110,R,C
106892,P1000076,M119,-33.88101,151.22511,2020-02-06,4.5,4.5,4.0,5.0,4.5,5.0,M110,R,C
106905,P1000349,M113,-33.78716629241495,151.1830401853407,2024-02-23,3.5,4.0,3.0,3.5,4.0,5.0,M110,R,C
107006,P1000076,M119,-33.88101,151.22511,2024-02-07,4.5,4.0,4.25,4.75,4.25,5.0,M110,R,C
107115,P1000033,M119,-33.88101,151.22511,2024-02-24,4.58,4.59,4.64,4.86,4.88,4.63,M110,R,C
107180,P1000033,M119,-33.88101,151.22511,2024-02-16,4.38,4.25,4.44,4.63,4.56,4.5,M110,R,C
107192,P1000076,M119,-33.88101,151.22511,2023-12-14,5.0,5.0,4.89,4.89,4.67,5.0,M110,R,C
107205,P1000076,M119,-33.88101,151.22511,2024-03-10,4.44,4.29,4.47,4.63,4.64,4.85,M110,R,C
107334,P1000076,M119,-33.88101,151.22511,2024-03-11,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
107425,P1000076,M119,-33.88101,151.22511,2024-01-02,4.71,4.71,4.57,4.71,4.5,5.0,M110,R,C
107438,P1000002,M119,-33.88101,151.22511,2024-01-22,4.8,4.6,4.6,5.0,4.8,4.8,M110,R,C
107545,P1000569,M113,-33.78716629241495,151.1830401853407,2024-03-11,4.46,4.47,4.22,4.83,4.77,4.85,M110,R,C
107615,P1000440,M113,-33.78716629241495,151.1830401853407,2024-01-24,4.39,4.39,4.39,4.13,4.57,4.7,M110,R,C
107757,P1000076,M119,-33.88101,151.22511,2024-01-05,4.17,3.83,4.67,4.17,3.83,4.5,M110,R,C
108126,P1000035,M131,-33.83115,151.2463,2024-01-12,4.78,4.56,4.78,4.89,4.56,4.78,M110,R,C
108137,P1000351,M131,-33.83115,151.2463,2024-03-06,4.67,4.52,4.71,4.95,4.81,4.95,M110,R,C
108216,P1000349,M113,-33.78716629241495,151.1830401853407,2024-02-03,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
108220,P1000016,M113,-33.78716629241495,151.1830401853407,2023-08-17,5.0,4.5,5.0,5.0,5.0,5.0,M110,R,C
108234,P1000440,M113,-33.78716629241495,151.1830401853407,2024-02-18,3.0,2.0,3.0,4.0,3.0,2.5,M110,R,C
108240,P1000440,M113,-33.78716629241495,151.1830401853407,2024-02-27,4.86,4.57,5.0,4.57,5.0,5.0,M110,R,C
108388,P1000076,M119,-33.88101,151.22511,2024-02-25,4.79,4.61,4.82,4.64,4.82,4.85,M110,R,C
108397,P1000076,M119,-33.88101,151.22511,2024-01-03,4.71,4.64,4.82,4.89,4.71,4.96,M110,R,C
108406,P1000440,M113,-33.78716629241495,151.1830401853407,2024-03-02,4.55,4.4,4.4,4.4,5.0,4.5,M110,R,C
108491,P1000002,M125,-33.81327,151.17502,2024-01-19,4.13,4.13,4.0,4.38,3.88,4.5,M110,R,C
108513,P1000074,M125,-33.81327,151.17502,2023-10-31,3.0,2.5,3.0,3.5,3.0,3.0,M110,R,C
108576,P1000198,M131,-33.83115,151.2463,2024-03-02,4.54,4.1,4.19,4.76,4.64,4.98,M110,R,C
108772,P1000349,M113,-33.78716629241495,151.1830401853407,2024-02-07,4.5,4.5,3.5,4.5,4.0,5.0,M110,R,C
108904,P1000033,M119,-33.88101,151.22511,2024-02-26,4.61,4.5,4.36,4.85,4.76,4.97,M110,R,C
108975,P1000440,M131,-33.83115,151.2463,2024-03-02,4.88,4.54,4.79,4.88,4.88,4.92,M110,R,C
108978,P1000440,M113,-33.78716629241495,151.1830401853407,2024-02-16,4.57,4.5,4.43,4.57,4.57,4.71,M110,R,C
109100,P1000076,M119,-33.88101,151.22511,2024-02-21,4.57,4.29,4.57,5.0,4.71,4.86,M110,R,C
109513,P1000076,M119,-33.88101,151.22511,2024-02-15,5.0,4.0,5.0,5.0,5.0,5.0,M110,R,C
110068,P1000016,M113,-33.78716629241495,151.1830401853407,2023-10-21,4.0,4.0,4.0,5.0,5.0,4.0,M110,R,C
110069,P1000074,M125,-33.81327,151.17502,2023-11-01,4.0,3.33,4.33,2.67,4.67,4.67,M110,R,C
110193,P1000440,M113,-33.78716629241495,151.1830401853407,2024-02-05,4.67,4.67,4.83,4.5,4.67,4.67,M110,R,C
110232,P1000076,M119,-33.88101,151.22511,2023-09-23,5.0,4.8,5.0,4.6,4.6,4.8,M110,R,C
110350,P1000016,M113,-33.78716629241495,151.1830401853407,2024-02-16,4.71,4.6,4.43,4.57,4.94,4.89,M110,R,C
110481,P1000016,M113,-33.78716629241495,151.1830401853407,2024-02-19,4.67,4.33,4.67,4.33,4.67,4.67,M110,R,C
110489,P1000002,M125,-33.81327,151.17502,2024-01-26,4.67,4.67,4.0,3.33,4.33,5.0,M110,R,C
110580,P1000440,M113,-33.78716629241495,151.1830401853407,2024-01-22,5.0,4.67,5.0,5.0,5.0,5.0,M110,R,C
110602,P1000076,M119,-33.88101,151.22511,2024-02-18,4.65,4.45,4.85,4.85,4.85,4.75,M110,R,C
110681,P1000016,M113,-33.78716629241495,151.1830401853407,2024-02-20,4.67,4.5,4.5,4.5,4.83,5.0,M110,R,C
110779,P1000569,M131,-33.83115,151.2463,2024-03-15,5.0,4.6,5.0,5.0,5.0,5.0,M110,R,C
111321,P1000033,M125,-33.81327,151.17502,2023-12-02,4.78,4.89,4.67,5.0,4.89,4.89,M110,R,C
111420,P1000033,M119,-33.88101,151.22511,2024-01-30,4.65,4.65,4.59,4.77,4.77,4.91,M110,R,C
111724,P1000002,M119,-33.88101,151.22511,2024-02-10,4.5,4.21,4.14,4.36,4.57,4.93,M110,R,C
111880,P1000076,M119,-33.88101,151.22511,2021-08-22,4.0,4.0,5.0,5.0,5.0,5.0,M110,R,C
112318,P1000076,M113,-33.78716629241495,151.1830401853407,2023-08-20,4.08,4.08,3.83,5.0,4.33,4.5,M110,R,C
112718,P1000002,M131,-33.83115,151.2463,2023-11-22,4.6,4.4,4.6,4.6,4.6,4.7,M110,R,C
112826,P1000002,M131,-33.83115,151.2463,2023-07-12,4.68,4.37,4.58,4.84,4.89,4.84,M110,R,C
112907,P1000002,M113,-33.78716629241495,151.1830401853407,2023-11-26,4.14,4.06,4.12,3.85,4.32,4.74,M110,R,C
113124,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M110,R,C
113353,P1000002,M113,-33.78716629241495,151.1830401853407,2023-11-16,3.95,3.86,3.32,3.41,3.82,4.73,M110,R,C
113408,P1000076,M131,-33.83115,151.2463,2023-11-17,4.41,4.43,4.35,4.68,4.58,4.93,M110,R,C
113526,P1000002,M139,-33.84048,151.16996,2023-10-06,4.54,4.39,4.74,4.83,4.72,4.96,M110,R,C
113735,P1000002,M139,-33.84048,151.16996,2023-11-13,4.1,4.15,3.95,4.66,4.34,4.79,M110,R,C
113973,P1000076,M131,-33.83115,151.2463,2023-11-12,4.47,4.47,4.47,4.89,4.68,5.0,M110,R,C
114020,P1000035,M119,-33.88101,151.22511,2023-12-06,4.0,4.38,3.63,4.75,4.75,4.88,M110,R,C
114084,P1000076,M131,-33.83115,151.2463,2020-01-02,5.0,5.0,4.0,5.0,5.0,5.0,M110,R,C
114264,P1000002,M131,-33.83115,151.2463,2023-10-30,4.7,4.6,4.8,5.0,4.7,5.0,M110,R,C
114300,P1000002,M113,-33.78716629241495,151.1830401853407,2023-11-11,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
114880,P1000074,M125,-33.81327,151.17502,2023-10-31,3.0,2.5,3.0,3.5,3.0,3.0,M110,R,C
114933,P1000076,M119,-33.88101,151.22511,2023-08-20,4.71,4.57,4.5,4.93,4.86,4.71,M110,R,C
114977,P1000076,M119,-33.88101,151.22511,2020-02-06,4.5,4.5,4.0,5.0,4.5,5.0,M110,R,C
115079,P1000440,M113,-33.78716629241495,151.1830401853407,2023-11-18,4.23,4.23,4.23,4.62,4.62,4.85,M110,R,C
115227,P1000440,M113,-33.78716629241495,151.1830401853407,2023-11-22,4.58,4.48,4.48,4.58,4.65,4.94,M110,R,C
115249,P1000076,M119,-33.88101,151.22511,2023-11-26,4.42,4.3,4.45,4.64,4.6,4.83,M110,R,C
115409,P1000074,M125,-33.81327,151.17502,2023-01-19,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
115433,P1000074,M125,-33.81327,151.17502,2023-10-22,4.0,3.0,5.0,4.0,4.0,4.0,M110,R,C
115471,P1000440,M113,-33.78716629241495,151.1830401853407,2023-10-22,4.48,4.48,4.52,4.24,4.71,4.71,M110,R,C
115473,P1000076,M119,-33.88101,151.22511,2023-03-13,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
115474,P1000076,M119,-33.88101,151.22511,2023-12-03,4.75,4.56,4.75,4.81,4.88,4.63,M110,R,C
115494,P1000076,M119,-33.88101,151.22511,2022-08-15,4.2,4.0,4.6,4.0,3.6,4.4,M110,R,C
115602,P1000076,M119,-33.88101,151.22511,2021-08-22,4.0,4.0,5.0,5.0,5.0,5.0,M110,R,C
115680,P1000076,M119,-33.88101,151.22511,2023-09-23,5.0,4.8,5.0,4.6,4.6,4.8,M110,R,C
115700,P1000033,M119,-33.88101,151.22511,2023-11-14,4.62,4.61,4.67,4.87,4.89,4.65,M110,R,C
115738,P1000076,M119,-33.88101,151.22511,2023-08-24,4.62,4.31,4.31,4.85,4.85,4.62,M110,R,C
115789,P1000076,M119,-33.88101,151.22511,2023-12-03,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
115810,P1000076,M119,-33.88101,151.22511,2023-10-22,4.0,3.67,4.0,5.0,4.33,5.0,M110,R,C
115963,P1000076,M125,-33.81327,151.17502,2023-01-08,4.0,2.5,4.0,5.0,4.5,4.0,M110,R,C
116036,P1000076,M119,-33.88101,151.22511,2023-02-06,4.71,4.75,4.64,4.86,4.86,4.86,M110,R,C
116102,P1000076,M119,-33.88101,151.22511,2023-01-31,4.43,4.0,4.29,4.86,5.0,4.86,M110,R,C
116225,P1000440,M113,-33.78716629241495,151.1830401853407,2023-11-24,4.56,4.56,4.78,5.0,4.89,4.89,M110,R,C
116276,P1000076,M119,-33.88101,151.22511,2023-11-14,4.56,4.48,4.52,4.67,4.78,4.81,M110,R,C
116341,P1000076,M119,-33.88101,151.22511,2023-11-09,4.86,4.76,4.76,4.95,4.86,4.92,M110,R,C
116354,P1000440,M113,-33.78716629241495,151.1830401853407,2023-11-26,4.5,4.5,4.0,4.5,5.0,4.0,M110,R,C
116361,P1000074,M125,-33.81327,151.17502,2023-11-01,4.0,3.33,4.33,2.67,4.67,4.67,M110,R,C
116534,P1000076,M119,-33.88101,151.22511,2023-11-16,5.0,5.0,4.89,4.78,5.0,4.89,M110,R,C
116557,P1000076,M119,-33.88101,151.22511,2023-11-19,4.83,4.83,4.83,5.0,4.83,5.0,M110,R,C
116594,P1000440,M113,-33.78716629241495,151.1830401853407,2023-11-18,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
116625,P1000033,M119,-33.88101,151.22511,2023-11-18,4.17,4.17,4.33,4.5,4.42,4.42,M110,R,C
116690,P1000002,M119,-33.88101,151.22511,2023-12-08,5.0,4.67,5.0,5.0,4.67,4.67,M110,R,C
116746,P1000076,M119,-33.88101,151.22511,2023-10-07,4.7,4.64,4.82,4.89,4.7,4.95,M110,R,C
116752,P1000076,M119,-33.88101,151.22511,2023-04-11,4.64,4.64,4.45,4.64,4.36,5.0,M110,R,C
116771,P1000076,M119,-33.88101,151.22511,2023-07-17,4.55,4.45,4.55,4.73,4.73,4.91,M110,R,C
116774,P1000033,M119,-33.88101,151.22511,2023-11-27,4.69,4.72,4.63,4.81,4.81,4.91,M110,R,C
116800,P1000440,M113,-33.78716629241495,151.1830401853407,2023-10-19,5.0,5.0,4.89,4.78,5.0,5.0,M110,R,C
116806,P1000440,M113,-33.78716629241495,151.1830401853407,2023-11-27,4.75,4.5,5.0,4.25,5.0,5.0,M110,R,C
116821,P1000076,M119,-33.88101,151.22511,2023-11-21,4.74,4.56,4.78,4.56,4.78,4.81,M110,R,C
116831,P1000035,M113,-33.78716629241495,151.1830401853407,2023-11-27,3.6,3.4,3.4,4.4,4.4,4.0,M110,R,C
116853,P1000076,M119,-33.88101,151.22511,2023-01-08,4.44,4.17,4.33,4.44,4.39,4.92,M110,R,C
116910,P1000076,M119,-33.88101,151.22511,2023-11-30,4.59,4.41,4.82,4.82,4.88,4.76,M110,R,C
116934,P1000002,M119,-33.88101,151.22511,2023-06-12,4.55,4.45,4.27,4.18,4.45,4.91,M110,R,C
116948,P1000076,M119,-33.88101,151.22511,2023-04-22,5.0,5.0,4.88,4.88,4.63,5.0,M110,R,C
117023,P1000440,M113,-33.78716629241495,151.1830401853407,2023-09-16,4.33,4.33,4.67,4.0,4.33,4.67,M110,R,C
117049,P1000076,M119,-33.88101,151.22511,2021-12-11,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
117094,P1000033,M119,-33.88101,151.22511,2023-11-14,4.62,4.53,4.33,4.83,4.77,4.97,M110,R,C
117132,P1000076,M119,-33.88101,151.22511,2022-01-16,3.86,3.57,4.29,5.0,4.57,4.71,M110,R,C
117175,P1000440,M131,-33.83115,151.2463,2023-11-11,4.94,4.75,4.94,4.88,4.94,4.94,M110,R,C
117193,P1000035,M131,-33.83115,151.2463,2023-11-09,5.0,5.0,5.0,5.0,4.0,5.0,M110,R,C
117254,P1000076,M119,-33.88101,151.22511,2023-11-24,4.62,4.46,4.54,4.62,4.46,4.77,M110,R,C
117263,P1000074,M113,-33.78716629241495,151.1830401853407,2023-04-13,4.0,3.0,3.0,5.0,4.0,5.0,M110,R,C
117279,P1000074,M113,-33.78716629241495,151.1830401853407,2022-11-08,3.0,3.0,4.0,2.0,2.0,5.0,M110,R,C
117346,P1000440,M125,-33.81327,151.17502,2023-11-27,4.71,4.61,4.61,4.89,4.75,4.71,M110,R,C
117433,P1000074,M131,-33.83115,151.2463,2023-08-06,4.71,4.43,4.71,4.86,4.71,4.86,M110,R,C
117487,P1000440,M125,-33.81327,151.17502,2023-11-25,4.6,4.5,4.8,4.2,4.9,4.7,M110,R,C
117522,P1000074,M113,-33.78716629241495,151.1830401853407,2023-10-14,5.0,4.6,4.8,4.7,4.9,4.9,M110,R,C
117667,P1000074,M131,-33.83115,151.2463,2023-11-26,4.44,4.44,4.47,4.28,4.63,4.97,M110,R,C
117696,P1000074,M131,-33.83115,151.2463,2023-11-05,4.79,4.46,4.88,4.79,4.58,5.0,M110,R,C
117749,P1000440,M125,-33.81327,151.17502,2023-11-23,5.0,4.0,5.0,5.0,5.0,5.0,M110,R,C
117778,P1000074,M113,-33.78716629241495,151.1830401853407,2023-10-06,4.17,4.0,4.0,3.0,4.33,4.17,M110,R,C
117884,P1000074,M131,-33.83115,151.2463,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M110,R,C
117929,P1000074,M113,-33.78716629241495,151.1830401853407,2023-11-25,5.0,4.5,4.75,4.25,4.25,5.0,M110,R,C
117946,P1000074,M131,-33.83115,151.2463,2023-03-31,4.75,4.75,4.58,4.75,4.67,4.92,M110,R,C
118069,P1000074,M131,-33.83115,151.2463,2023-11-25,4.43,4.29,4.29,4.14,4.86,4.86,M110,R,C
118420,P1000074,M131,-33.83115,151.2463,2022-04-19,4.4,4.2,3.8,4.0,3.6,4.8,M110,R,C
118653,P1000074,M131,-33.83115,151.2463,2022-08-04,4.0,3.0,4.0,4.0,3.0,4.0,M110,R,C
118740,P1000002,M125,-33.81327,151.17502,2023-11-20,4.0,4.0,3.0,2.0,3.0,5.0,M110,R,C
118753,P1000074,M113,-33.78716629241495,151.1830401853407,2023-07-01,3.92,4.0,3.92,3.25,3.5,4.58,M110,R,C
118955,P1000074,M113,-33.78716629241495,151.1830401853407,2020-03-13,4.83,5.0,4.83,5.0,4.67,5.0,M110,R,C
119076,P1000074,M131,-33.83115,151.2463,2023-08-14,4.2,4.3,4.1,4.0,4.6,4.7,M110,R,C
119106,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M110,R,C
119143,P1000074,M113,-33.78716629241495,151.1830401853407,2023-11-26,4.0,4.0,3.25,3.75,3.5,5.0,M110,R,C
119313,P1000440,M125,-33.81327,151.17502,2023-06-06,4.56,4.67,4.89,4.78,4.56,4.67,M110,R,C
119522,P1000035,M125,-33.81327,151.17502,2023-06-20,3.11,3.44,3.11,3.44,4.0,3.44,M110,R,C
119802,P1000002,M125,-33.81327,151.17502,2023-12-04,4.16,4.31,4.15,4.61,4.44,4.79,M110,R,C
119814,P1000002,M125,-33.81327,151.17502,2023-11-07,4.33,4.33,4.17,4.5,4.33,4.5,M110,R,C
120294,P1000033,M125,-33.81327,151.17502,2023-10-08,4.75,4.88,4.63,5.0,4.88,4.88,M110,R,C
120553,P1000076,M125,-33.81327,151.17502,2023-06-11,5.0,4.86,5.0,5.0,5.0,4.71,M110,R,C
121270,P1000016,M125,-33.81327,151.17502,2023-09-14,4.69,4.62,4.62,4.85,4.85,4.92,M110,R,C
121309,P1000016,M125,-33.81327,151.17502,2023-02-18,4.18,4.45,4.73,5.0,5.0,4.82,M110,R,C
121837,P1000351,M119,-33.88101,151.22511,2023-12-07,4.87,4.65,4.78,4.91,4.96,4.83,M110,R,C
121877,P1000351,M119,-33.88101,151.22511,2023-11-30,5.0,4.8,5.0,4.87,4.93,5.0,M110,R,C
122659,P1000351,M119,-33.88101,151.22511,2023-11-26,4.36,4.29,4.41,4.84,4.87,4.86,M110,R,C
122851,P1000391,M125,-33.81327,151.17502,2023-12-07,4.87,4.79,4.82,5.0,4.92,4.97,M110,R,C
